run,indices,signs,weights,results
488,"[8004, 3888, 2961, 622, 7301, 9742, 9918, 2455, 9115, 4219]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9652068617717524, 0.8958521795586076, 0.8085130511673053, 0.7076636949963763, 0.5934539873579772, 0.4777173328988882, 0.3727561763627211, 0.29895721526913555, 0.2326596678031354, 0.2155974036105579]"
489,"[1335, 3210, 2098, 1721, 1725, 7048, 8381, 5720, 5150, 8838]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9624677330795764, 0.8907757891298609, 0.7920291005379483, 0.6790586091926392, 0.5629239154231783, 0.4642991936685975, 0.37316478236813305, 0.30562152776823864, 0.2628551534631298, 0.2399765713127005]"
490,"[4142, 2584, 4405, 462, 2635, 8151, 6523, 2889, 2919, 5908]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9627387374891667, 0.8950299891547535, 0.799200166796684, 0.6907034814110798, 0.5838122561687866, 0.4715224635477643, 0.37759249096463166, 0.3175223647226466, 0.28280304155402897, 0.26206975542494987]"
491,"[7507, 5102, 426, 3294, 5032, 9452, 3560, 810, 4179, 7377]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9653510130819829, 0.8972467531296469, 0.8060129955624116, 0.7031865809013663, 0.587347302705918, 0.4799656886404999, 0.38686093886638756, 0.31707702259562925, 0.26637823206384487, 0.24313578322825108]"
492,"[8730, 7439, 6835, 8147, 3505, 89, 5097, 8286, 2278, 3076]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621239769381615, 0.8924779720780696, 0.796260296513315, 0.6765909272427101, 0.5671024757326645, 0.4555470035733456, 0.36121614676208624, 0.2984608581224154, 0.2637954941703307, 0.23952777164494132]"
493,"[7034, 1036, 8372, 5131, 2149, 5610, 4015, 2983, 8674, 181]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9661077660213853, 0.9009073199657688, 0.815424905356591, 0.7116004173469197, 0.6021612365855512, 0.502762300513361, 0.40200372769705267, 0.3300310008428624, 0.2785511602936279, 0.24209236285800115]"
494,"[4885, 8716, 6322, 1856, 3209, 8742, 7098, 9930, 9523, 7012]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630026226401579, 0.8920199621246975, 0.8001284047201741, 0.6898412279812182, 0.578714263058304, 0.4835785459042246, 0.4078777831259893, 0.34199098343844714, 0.2843609974702749, 0.2657688206397393]"
495,"[9714, 6924, 7073, 2796, 87, 6165, 1111, 9429, 2497, 1809]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9628570997878323, 0.8931613849685781, 0.7969199546748014, 0.6812576297638819, 0.5617980413004625, 0.4681839952173173, 0.37294940789628045, 0.2917534665535494, 0.24279299440326974, 0.23730875500637374]"
496,"[4226, 3286, 7205, 5274, 8213, 9949, 5740, 6672, 522, 5746]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642533127314711, 0.8988588919985151, 0.8091348706024442, 0.699501597184779, 0.5888320023249153, 0.4814269342547771, 0.3898565485896565, 0.30981585858600585, 0.25113331749604245, 0.22500226638485307]"
497,"[4280, 4626, 2298, 5629, 3220, 693, 7174, 4546, 4069, 4700]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637904345196733, 0.8905466754543213, 0.8038423046345379, 0.6971685399671701, 0.5896258562859379, 0.49157555860928265, 0.40168715479875666, 0.34281379027797454, 0.29864400157299253, 0.2625310564761383]"
498,"[8297, 4929, 665, 3727, 5163, 5143, 2153, 1171, 4587, 5107]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9663125085925464, 0.8980773984531487, 0.8073306658488175, 0.6996161241930823, 0.5844527943440415, 0.4754397022275233, 0.37683076820631284, 0.30405846072774845, 0.24947590553122467, 0.2296453748210429]"
499,"[4886, 4515, 6220, 1894, 1081, 8102, 7187, 3075, 1687, 3567]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641291256161424, 0.8977160870212614, 0.8023215469727034, 0.6935327611672568, 0.5826110065386321, 0.48197891559385375, 0.37853454625507543, 0.2978922691237252, 0.2554106420172038, 0.23444129621023138]"
500,"[4708, 770, 779, 9377, 3261, 7706, 3022, 9128, 6191, 3928]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642306611379955, 0.8931178276542507, 0.79585371590744, 0.6902993801971902, 0.5755393954045556, 0.4629805526555297, 0.3864968745059198, 0.3303083592419742, 0.3032485713971114, 0.2837600225459731]"
501,"[6629, 1272, 1167, 6195, 9180, 6697, 455, 1505, 146, 6675]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641993036334539, 0.8955020641151532, 0.8041589174346102, 0.6996860136210987, 0.5968162974504523, 0.48877928934179404, 0.389682166147904, 0.31654928467922056, 0.2548635394214659, 0.2409089720193818]"
502,"[8184, 8292, 5223, 3213, 2007, 9458, 6495, 5421, 1666, 6644]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9653161869495179, 0.9000199902055038, 0.808844064946034, 0.7065030131880579, 0.5957469869128167, 0.4953388774404977, 0.3980860982503348, 0.3154717675192057, 0.2605089486209354, 0.23274335409988683]"
503,"[241, 5027, 4600, 5930, 4458, 9960, 7021, 2531, 4407, 4898]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9648910398220782, 0.8979397447654451, 0.8045782476556251, 0.6991524197154954, 0.5862323139471628, 0.47314471487843984, 0.3752272311273853, 0.3009512320400492, 0.24882387869777706, 0.21491907806903418]"
504,"[9015, 616, 5017, 155, 919, 798, 7400, 7839, 9553, 8007]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9624369510610109, 0.8912955749243767, 0.7952903855828832, 0.6927850445547902, 0.5834131452021779, 0.47036288566305806, 0.3726562140488162, 0.30449523796234534, 0.24667646306177343, 0.21971537517013479]"
505,"[6722, 3583, 7218, 1128, 7456, 9727, 4004, 5657, 6363, 84]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9615571084423313, 0.8878519768033316, 0.7910173332484361, 0.676848530046083, 0.5648472585761731, 0.4602505214865774, 0.3686217178437008, 0.2962603649586512, 0.24242013145819066, 0.22514390195609837]"
506,"[8948, 712, 3268, 7970, 5150, 590, 978, 819, 6468, 5673]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.964839723365012, 0.8990803490209738, 0.8014877238799027, 0.6961467978081295, 0.5863612506437189, 0.4769259398396666, 0.37774438420562967, 0.30962193362520396, 0.26288987035605793, 0.2411351185518296]"
507,"[4552, 680, 5716, 1120, 7321, 988, 4032, 588, 371, 9401]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9659372771776095, 0.9019315373418314, 0.8073227133057551, 0.702094773865778, 0.5893429813316544, 0.484395662281228, 0.3996967627518775, 0.31963245018657555, 0.2757573598403026, 0.24827735451928146]"
508,"[31, 6953, 6116, 4942, 5748, 6277, 9829, 9356, 9740, 893]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9657384958679638, 0.8965400936648742, 0.7996933580301874, 0.6882834302893014, 0.5744964079328108, 0.46231986233962785, 0.37022494754376306, 0.3027958160888755, 0.2471411603777739, 0.23938279441452162]"
509,"[6150, 6310, 170, 5880, 2338, 331, 122, 4581, 2340, 8330]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9627932454685022, 0.8904119832630015, 0.791359686231816, 0.6846780597860277, 0.5709416534952815, 0.46904210944055613, 0.37496065825528063, 0.30796181441175696, 0.26462644942090285, 0.25312752729617727]"
510,"[7388, 3463, 721, 1109, 5424, 442, 6593, 1809, 5766, 1037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9654572784099198, 0.8975620305369226, 0.8042093481058247, 0.6940264927716482, 0.5846793839096579, 0.48645830276085633, 0.39146602321806595, 0.3398810002959449, 0.286243877981651, 0.2512442135169068]"
511,"[3831, 5921, 8230, 9614, 7292, 3138, 340, 5180, 2036, 6407]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9644302786468885, 0.8977700491835711, 0.7957894091754892, 0.6840087994087395, 0.5706915508497371, 0.4597048450552314, 0.3640896938103076, 0.2931725911895666, 0.250245247531445, 0.23506302926505016]"
512,"[6308, 6897, 2078, 4541, 1090, 3120, 9489, 2555, 2950, 1332]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.96336977556236, 0.8937700178566748, 0.8004896904222348, 0.6998220111954248, 0.5943672758422613, 0.4895673374614585, 0.4036014410622021, 0.34008221652801196, 0.29279103441213317, 0.26960665347782053]"
513,"[8391, 20, 4229, 8132, 6538, 9696, 477, 6665, 1491, 3835]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9656516982339405, 0.8993924557296183, 0.8060018374035677, 0.6944188797619041, 0.588675855354607, 0.4801459785877339, 0.3767137565360584, 0.297339872222459, 0.24398058069064796, 0.21369222472237875]"
514,"[6740, 4985, 975, 2701, 3452, 6072, 5546, 7465, 1053, 2843]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9639826614377504, 0.8941440564974669, 0.8021953757929468, 0.6940800968865555, 0.5889538498939679, 0.49030551930333544, 0.4063714559239514, 0.33192730259351977, 0.28330357218683044, 0.25004742012575715]"
515,"[5528, 2830, 2322, 7388, 6448, 1238, 7056, 6156, 1385, 9478]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9644282708766047, 0.8989836177845528, 0.8115444578666929, 0.7094522661103826, 0.6034095192725314, 0.5076130823323577, 0.42484888598170845, 0.3465256788794677, 0.29243343556975415, 0.25806932109002506]"
516,"[4260, 6455, 7430, 6632, 7064, 1780, 1922, 8272, 6051, 49]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641705040414184, 0.8969145861440166, 0.8022234073822611, 0.6988218653098796, 0.5947798985436809, 0.492372373803376, 0.4001765365681245, 0.31542539143646553, 0.25916948457212097, 0.232261020353675]"
517,"[9338, 2291, 765, 5714, 332, 630, 4223, 9173, 6770, 6624]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637792647669922, 0.8941070997006123, 0.8004004005663072, 0.6939391032982346, 0.5887834463609614, 0.4889100458088178, 0.4067209384685027, 0.32952192304632083, 0.2966150213276035, 0.28176096872719913]"
518,"[692, 5534, 6315, 3162, 5959, 3953, 9680, 860, 7720, 3358]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637855684535225, 0.8954385935012705, 0.8133006268949707, 0.7037341444106512, 0.5873288093356139, 0.48154947704968937, 0.39470048602736746, 0.3322622016649006, 0.2786908938370039, 0.24454514694886637]"
519,"[5135, 593, 6165, 779, 8659, 5119, 1532, 4279, 7774, 2156]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9654279807414742, 0.8994142629338013, 0.8132165585382335, 0.7021863902564499, 0.5914530650934898, 0.4811276505439978, 0.3790756843783329, 0.3060992324674278, 0.2685562699974134, 0.2557052868508903]"
520,"[51, 3661, 5089, 7137, 2228, 7282, 4902, 5186, 7013, 8440]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9654085871378547, 0.8964628265806811, 0.8075617579805799, 0.6982250936975732, 0.5931583695841193, 0.4813661172599766, 0.38813877126046453, 0.3284025569086054, 0.2817203199774121, 0.2661303412657827]"
521,"[3426, 3012, 8265, 9408, 2955, 1138, 7091, 2305, 9859, 8785]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9616883512784956, 0.8898358411412675, 0.7943574724426664, 0.6871746936226709, 0.57710706932704, 0.4623499852107842, 0.3564540308133647, 0.2930199677554659, 0.2558345302025095, 0.235939690090133]"
522,"[6458, 5646, 1646, 3032, 6065, 5540, 8428, 9632, 7778, 371]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9621943634893568, 0.8921585391318527, 0.803115124618704, 0.7018467090827292, 0.5848171324381632, 0.4780836333101185, 0.38643919911422464, 0.3131250878020548, 0.26269039817922724, 0.24206578086212732]"
523,"[6119, 5324, 5063, 6146, 4559, 5334, 4998, 3764, 6178, 50]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633918652577159, 0.8928412829407595, 0.7979838306450864, 0.6964651397288056, 0.5714942823856317, 0.47096821838425723, 0.37506267838932544, 0.2977494543925124, 0.2543668905859406, 0.23694376305652254]"
524,"[796, 4444, 6571, 942, 1726, 8961, 4322, 185, 9051, 147]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9652973220377986, 0.8998450934781173, 0.8021442156086099, 0.6979555143443659, 0.5888862374185873, 0.47334888867763425, 0.3831446844416612, 0.30774517007512914, 0.26592990451543896, 0.2345066079820703]"
525,"[2266, 9814, 1211, 3848, 2364, 8815, 1459, 8062, 1737, 3169]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641630646910606, 0.8948958986425005, 0.8010082834548039, 0.6936638968088771, 0.5802848481373747, 0.4727323471900311, 0.3860439376754269, 0.3167513580704484, 0.27423682193596854, 0.239556424920566]"
526,"[9539, 2095, 7500, 1700, 2223, 9251, 8909, 9258, 4016, 9231]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645495200795601, 0.8907275913342063, 0.8009393773616672, 0.6928585165526707, 0.5844037426670919, 0.48051050010399726, 0.388508362053092, 0.3143206520066832, 0.2697860589925914, 0.239165730060487]"
