run,indices,signs,weights,results
228,"[567, 1242, 2282, 1023, 3439, 4604, 5645, 3672, 5067, 3021]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0353862118602088, 1.0664235930477841, 1.0963142341540038, 1.1131761662455324, 1.1351971694516465, 1.1483773733323315, 1.114103916715209, 1.0995264355325753, 1.0919182828027605, 1.0671118614288804]"
229,"[5472, 5477, 8675, 8122, 4278, 5115, 9418, 6194, 3908, 8784]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0355406997657397, 1.0659209309921258, 1.082373697391291, 1.095215263275149, 1.1034468113145453, 1.114143186382611, 1.1131804834465655, 1.0635714158648615, 1.006612661283318, 0.9606668670588001]"
230,"[1272, 2743, 5828, 5042, 9382, 1169, 9436, 5082, 4794, 1821]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0319594793766085, 1.0613484455357014, 1.0967598283739082, 1.1153380855462942, 1.1289385985003775, 1.1421592779290566, 1.1320727312437742, 1.1196828128118577, 1.099140710741021, 1.0839903247117866]"
231,"[9236, 4107, 4508, 2826, 4068, 1837, 9185, 8340, 1461, 5244]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.035343044676289, 1.0668025577051488, 1.0939351773515555, 1.111804913595484, 1.1174961819419034, 1.1139576195116332, 1.0919836850889404, 1.0611612371000188, 1.0392987386787167, 1.0210986613605146]"
232,"[3280, 1988, 770, 9295, 5665, 8948, 4527, 4897, 8085, 8657]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0290190678170774, 1.0522185138994755, 1.0820916737439303, 1.0774337955812958, 1.0623518153346754, 1.0590268561534888, 1.0537871193619364, 1.0548638016811844, 1.0231465002687965, 0.987035583247532]"
233,"[7574, 6247, 2330, 3572, 6196, 4725, 1965, 9146, 4878, 1111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0333624360337428, 1.0641519402366157, 1.0886507103749385, 1.100484035111088, 1.1224003719269113, 1.1350565585163284, 1.1454334968028819, 1.1234784307908816, 1.1205073168140762, 1.0780830857758836]"
234,"[4750, 9333, 6973, 4961, 1611, 852, 9975, 1496, 2230, 7677]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0343036124336724, 1.0653570308923996, 1.096518149360638, 1.123964466731916, 1.1326795296341774, 1.1509924665587958, 1.13939454048926, 1.1200434132873596, 1.0934519698774752, 1.0780863188023455]"
235,"[153, 7565, 4346, 5099, 623, 5216, 6223, 1802, 9307, 2638]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0342518754257857, 1.0618600938874279, 1.0695304403930872, 1.0776072144784372, 1.0837717831088614, 1.0909875925619013, 1.054782151969462, 1.0497040811287435, 1.0324691057853188, 1.0135985940953305]"
236,"[2483, 8860, 4468, 4859, 6404, 2386, 1144, 4872, 5151, 5067]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0328978563230942, 1.0563427440382098, 1.076385460952529, 1.0881164926405698, 1.1104760955772806, 1.1039445952313622, 1.1011597640094948, 1.0942395477685583, 1.0434235412258195, 1.0284472779369525]"
237,"[338, 3141, 7544, 2017, 6603, 2512, 3363, 2439, 1046, 3855]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331665545795439, 1.0646900731910318, 1.0833108711543509, 1.094555739099806, 1.0567562856791015, 1.0524953808074988, 1.026312807009035, 1.0001752955653436, 0.9712699365317956, 0.9298464337574696]"
238,"[5037, 6358, 3713, 7242, 8148, 6120, 7329, 4903, 7339, 6651]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0321931292158582, 1.0602832589959823, 1.0781117856765057, 1.0894778481152214, 1.1139075522432365, 1.108790929773881, 1.0827679170878566, 1.0645606244623478, 1.0423344728243746, 1.0038691847107368]"
239,"[5870, 3065, 5434, 8377, 9419, 7059, 4006, 1742, 4578, 1114]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331260964088231, 1.0570001674749734, 1.0815795576271758, 1.0943758002334958, 1.0988263010747974, 1.1031317447211904, 1.0911948151058803, 1.0677579656555232, 1.0032778360376529, 0.9531510581964426]"
240,"[4641, 821, 281, 3896, 124, 4304, 5103, 5440, 3056, 7042]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0294517894263653, 1.0574405461025855, 1.0707862350283923, 1.0649736055958001, 1.0493304463601387, 1.035992330202265, 1.0017034845205268, 0.9728171988557562, 0.900952705849779, 0.8597140737266187]"
241,"[5211, 5545, 775, 2626, 7300, 3424, 6924, 1855, 66, 1203]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034917234642055, 1.0677083507196625, 1.0960601546737367, 1.1135787544381854, 1.1367080753842134, 1.14226907049451, 1.1329295848761403, 1.1202107825098384, 1.118592923464538, 1.0727676574899758]"
242,"[5453, 8840, 8847, 786, 2922, 9248, 3292, 4791, 935, 2789]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0316297718940592, 1.0578556801901813, 1.077828008260885, 1.0934991351950194, 1.0879332907264374, 1.0833385286083552, 1.0836429144857753, 1.0504054365061832, 1.0312627208437637, 1.0189271641451314]"
243,"[4708, 9716, 9968, 885, 6199, 6062, 8694, 9407, 4006, 7317]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0347598884570297, 1.0635922496509995, 1.0865160099708298, 1.1125866988133504, 1.1092632118629668, 1.104120694095354, 1.08483840848978, 1.0587925957776845, 1.0265306522645705, 1.022789215128436]"
244,"[285, 4462, 3998, 1640, 1853, 6901, 8932, 1706, 181, 7704]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.029774544072784, 1.0586972417014584, 1.0774236317126644, 1.0858653409177614, 1.069663845416859, 1.0848682686088431, 1.0783370143487518, 1.0388665835971786, 1.0095516775418247, 0.9726008710172593]"
245,"[9910, 8810, 2116, 2254, 6022, 6088, 8568, 6445, 5934, 1121]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0344124977807863, 1.0602397788495028, 1.0809952502269398, 1.0974652931467694, 1.1260991361037973, 1.143794355339822, 1.145111058083183, 1.1297663536524798, 1.1275875943654354, 1.13656862252026]"
246,"[8948, 6771, 8176, 6436, 8430, 7025, 4219, 4245, 5255, 8506]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0338387241859641, 1.0665974800240237, 1.0918134340371721, 1.12159480108399, 1.1477264905819888, 1.1367889134389024, 1.1205181390677246, 1.1029557724718986, 1.0667410919286506, 1.0212024637040975]"
247,"[6018, 6842, 7711, 2184, 6892, 7322, 3841, 1095, 9749, 3540]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0335245287322663, 1.064459341422233, 1.0880616385335296, 1.1034116569263202, 1.1040258552626985, 1.1106906225837425, 1.1110487690466728, 1.0775783466254052, 1.0311309235429895, 0.9747807564147425]"
248,"[2521, 1565, 4442, 4673, 2484, 9340, 6562, 5721, 9270, 5888]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034607826696551, 1.068470028351906, 1.1007603154361285, 1.1316217721382507, 1.1501040616740221, 1.157892600332301, 1.17258297415597, 1.1795596485549598, 1.1689019135276832, 1.1366363608261123]"
249,"[6303, 458, 8530, 3285, 5688, 3924, 5529, 3996, 6563, 6273]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0342429082707192, 1.0604480719620015, 1.0879772298646222, 1.105188618697034, 1.121372634508519, 1.123607884174573, 1.1048160065186323, 1.0959086528133404, 1.0503755484680704, 0.998460546111554]"
250,"[8909, 7270, 6753, 7872, 8265, 4237, 4009, 201, 9864, 5265]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034140991839141, 1.0613305480857942, 1.0789949046266578, 1.0957878913225927, 1.1145438356085258, 1.1273460889384526, 1.1422282424260852, 1.1425493841437249, 1.1239506565472928, 1.0622547344942395]"
251,"[8106, 2301, 6557, 5976, 2928, 1804, 4229, 4678, 6813, 6794]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0325466991090302, 1.0581317361173705, -1.0725603643091488, -1.0778111143714286, -1.0916310534057363, -1.075756216684642, -1.074447707661325, -1.0454768292090224, -0.9929255281639378, -0.9716200248186431]"
252,"[6510, 9526, 8430, 1517, 537, 7205, 4565, 3063, 3328, 6278]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.030691089026204, 1.055627159939552, 1.0859427432232311, 1.0944075578837356, 1.0769698813941089, 1.0632681114006035, 1.050719208430245, 1.0338819227956844, 1.011521897639799, 0.9905017384727056]"
253,"[8239, 5970, 1742, 8649, 5554, 4675, 7307, 7848, 4577, 4600]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0347290484009866, 1.065246527656659, 1.0884772692385147, 1.1052693406362997, 1.0995102253987243, 1.1068730725220934, 1.0733254668220173, 1.0542309674609494, 0.9963247383092421, 0.9752724692728488]"
254,"[9111, 8285, 7453, 9137, 2064, 4364, 7588, 3258, 9458, 4560]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032816262771237, 1.05454524477588, 1.0778643442134739, 1.0798835107833848, 1.0886742671418899, 1.0871024847079895, 1.0967341865589466, 1.0482750788113457, 1.0292751784521654, 0.9398031054851862]"
255,"[1890, 1109, 2613, 4285, 4851, 1657, 4885, 2341, 8790, 8841]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0343680985515116, 1.0561504281362093, 1.0798718253734283, 1.0835542410767451, 1.0905042816438828, 1.1004998926175062, 1.1146963105653749, 1.104853254621991, 1.0955640044909751, 1.0887822573706805]"
256,"[8999, 4137, 682, 3458, 3973, 4114, 27, 5764, 2105, 11]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.03188748493665, 1.0603574583743223, 1.0749353797090118, 1.0957460806588708, 1.0928337197848845, 1.1013939967853268, -1.094019552463637, -1.085053211028143, -1.01465699730401, -1.014259772110792]"
257,"[9062, 3988, 6808, 7600, 7495, 7961, 7794, 7089, 6712, 6114]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032270274737919, 1.0541347321195575, 1.0724356942194146, 1.0797591652441736, 1.088279965681485, 1.0906328360218884, 1.0837216239201506, 1.0366550015979161, 0.9787211609442061, 0.9554003654604467]"
258,"[1507, 7858, 5145, 4792, 9101, 3106, 5932, 3898, 5355, 230]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0342956836538009, 1.0629660969464259, 1.085788526411732, 1.1049409141788873, 1.0983042349244452, -1.1043570508955662, -1.078164449210428, -1.0638123223003677, -1.044876092850532, -0.9841940119109015]"
259,"[4531, 6273, 1816, 9678, 5624, 515, 4278, 7036, 9895, 7545]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0345617994457466, 1.062817696363434, 1.0958510464694118, 1.115474835900535, 1.1342547730449573, 1.1308246208864323, 1.1278572730505327, 1.1251579586921223, 1.1353741137827695, 1.1052840739448764]"
260,"[1511, 8898, 8872, 7230, 2977, 9285, 3569, 361, 5149, 4212]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0305599388941402, 1.0578549048049612, 1.0761166708862175, 1.0703603661401238, 1.0756485457408311, 1.062141195845169, 1.0353380250364714, 1.0217965539538147, 0.9789672959854422, 0.920578798723901]"
261,"[3967, 1110, 4791, 361, 6734, 8831, 6050, 6657, 3616, 5955]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0297608911655998, 1.0540854946893479, 1.069872177867552, 1.0908577098436414, 1.105864102969281, 1.0776152910897936, 1.0504258105761248, 1.0492401143461338, 1.0116013728310969, 0.9727330539673317]"
262,"[236, 9971, 1749, 2063, 7725, 4088, 1144, 1088, 3595, 2809]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0312552958133214, 1.0508041902522907, 1.0697050963278472, 1.0710979921716313, 1.0767493412777744, 1.0618323036868178, 1.048869900618539, 1.0092331406914206, 0.9820171035784737, 0.950281734637273]"
263,"[8770, 9866, 5013, 7408, 2686, 9159, 4583, 5616, 6081, 9762]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032260172789349, 1.0569414680166145, 1.0854123128196083, 1.1072816673262864, 1.1180974512190545, 1.1382554749862523, 1.1080366074504557, 1.087115519889016, 1.0554940252763272, 1.0377654516297996]"
264,"[5937, 2525, 8072, 4210, 184, 3744, 1258, 5044, 5887, 7736]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0330065933062145, 1.0590741754981159, 1.0747762345734597, 1.0869369416084012, 1.1089023982919264, 1.1162834434400009, 1.108544161056651, 1.105651172588267, 1.083482338768412, 1.0764918688930323]"
265,"[4192, 6933, 4415, 3627, 5980, 3053, 9323, 4690, 3695, 9306]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0335172236807089, 1.0656152573382054, 1.0924510626578223, 1.0951388226064054, 1.0999894882946284, 1.0708134863879044, 1.076010101849196, 1.0356169483005047, 1.0226730487695201, 0.9689080695636356]"
266,"[8112, 3581, 7484, 8723, 8055, 8962, 3292, 4349, 9863, 8356]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0332191195059734, 1.0673848477599144, 1.102536278125391, 1.1253078365978992, 1.1455641680061805, 1.1620248463594716, 1.1767611344565805, 1.181179587344864, 1.1840909454144621, 1.1723778386847568]"
