run,indices,signs,weights,results
167,"[4489, 4972, 9610, 1796, 7297, 3715, 2840, 6811, 7583, 1437]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021042360004007, 1.2147558201521633, 1.3204479528675277, 1.4390644865804483, 1.5443532622322078, 1.6308456335180765, 1.649457583416071, 1.8186014693734034, -1.891240434525107, -1.9287025735499626]"
168,"[3928, 1649, 186, 5448, 1534, 2396, 9869, 8977, 9356, 8695]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0727493975365374, -1.1300691003773402, -1.1987073358090423, -1.2827756251277693, -1.378290253035122, -1.3615968460754186, -1.4661461528755146, -1.5177661393645407, -1.4889821139491382, -1.4430079425128655]"
169,"[8840, 7140, 3361, 1106, 5141, 3114, 5117, 3185, 592, 4506]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1034839413039053, 1.2138396987929039, 1.3264670562599001, -1.4649922459088587, -1.536449621940179, -1.6540927504140606, -1.7742379936794217, -1.8509444497303082, -1.9060350494100227, -1.9300023768940229]"
170,"[221, 6398, 8880, 2540, 1967, 6892, 168, 5642, 7966, 754]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0981546874889632, 1.1941301691863262, 1.3098387876820492, 1.4361832913667407, 1.5682731325900092, 1.7309661299212218, 1.8991954895552896, 1.9595270197135894, 2.083118842024181, 2.171129115934831]"
171,"[9806, 905, 7978, 3844, 6427, 3079, 7705, 7369, 3479, 5744]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0988250694695127, 1.2067288556309397, 1.2999956744572716, 1.3838622376023326, 1.5032660596190037, 1.6028541105384568, 1.7075382250568725, 1.6333217591056408, 1.776604771403443, 1.8112463286975657]"
172,"[3351, 5842, 4256, 707, 5316, 6779, 6949, 27, 1983, 4763]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014898530533266, 1.1966038590626031, 1.276563631453064, 1.3460985982850948, 1.442964586421028, 1.450131317972704, 1.4936603847805274, 1.6361749948667348, 1.6638618743160607, 1.8196514839149376]"
173,"[2188, 5491, 6241, 1188, 8108, 6813, 9715, 1324, 8469, 9297]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.102126070129843, 1.2096238018970287, 1.3264504034476468, 1.4469260826626518, 1.5346523887021295, 1.6690238825022181, 1.8128806132382134, 1.957860080692914, 2.070679697160501, 2.238499180800098]"
174,"[3527, 2733, 1099, 9844, 948, 5314, 4821, 8924, 8550, 7330]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0935403344920036, 1.1967706951549915, 1.3101776305620554, 1.4123599702909422, 1.4749189473642126, 1.6078688055729884, 1.6927845393668357, 1.6161204317099147, 1.7302045534254091, 1.6576340962541307]"
175,"[1026, 5759, 3961, 4041, 6102, 3817, 7536, 6307, 2964, 6681]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021467990339053, 1.2140494183272474, 1.2700644047786744, 1.3848054097262659, 1.4851526575782485, 1.6412785665032652, 1.645132425287642, 1.777497954805692, 1.7683877557103949, 1.6016046235893302]"
176,"[7618, 4893, 1867, 7609, 1083, 7424, 8973, 5493, 9996, 4164]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0961795075856813, 1.2003143497007005, 1.2962393908636682, 1.4169466977204863, 1.5088631518992783, 1.4035076449896686, 1.5324151080908481, 1.6703085664078252, -1.6795691459483086, -1.675176871366808]"
177,"[9869, 7642, 4982, 5278, 2229, 684, 7156, 358, 6853, 1684]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1048003642439825, 1.2065836492897775, 1.321309674452541, 1.4484336632400323, 1.5497106977482633, 1.6867155084770578, 1.7404848268136892, 1.8496191830473625, 2.008634196231488, 2.06596648290328]"
178,"[896, 9029, 1399, 3747, 8586, 804, 4790, 5475, 1105, 3390]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.102803085506763, 1.2081770150409001, 1.2969336316923823, 1.432119608585779, 1.5539753009317958, 1.5857889701467842, 1.5451784979541345, 1.7081425336041454, 1.8507159788144847, -1.865704698881165]"
179,"[4443, 3908, 8013, 6762, 2519, 3875, 9705, 4154, 8554, 747]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021436104165707, 1.21752456475193, 1.3369552496268629, 1.4332416748223382, 1.5366114894321465, 1.5708040053653125, -1.7200623201848584, -1.8207127348206111, -1.8835563741526293, -1.8652399726572615]"
180,"[6541, 4438, 3427, 2494, 3117, 3215, 7599, 2730, 6420, 7054]","[1, 1, 1, -1, 1, 1, 1, -1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.1034831663097313, 1.198163596698247, 1.2808953197181594, -1.413934410164397, -1.5322772171230412, -1.5962637896011507, -1.7086424865263685, 1.6241670669796462, 1.48990846410223, -1.5393735833080227]"
181,"[3536, 4914, 202, 2599, 3375, 6905, 620, 640, 9507, 2940]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0935988328940784, 1.1926244604204637, 1.2848826398149282, 1.3431680075159178, 1.4160982719207356, 1.4707890793319718, 1.5832108176207125, 1.6602061983788958, 1.769946777460096, 1.8419187223370967]"
182,"[5422, 2508, 5638, 9133, 718, 8868, 6194, 4638, 4516, 6828]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0725097268079906, 1.1470184855399246, 1.204682848968666, 1.2784065847905663, 1.2973202383041975, 1.35918104302119, 1.4072432872963527, 1.3082162430860778, 1.3189958444081482, 1.3361691603199164]"
183,"[8807, 9367, 2091, 8925, 8468, 979, 2874, 5454, 4785, 2156]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.103439596239029, 1.2179654637648714, 1.3381789650944278, 1.478673111722998, 1.5769285429414672, -1.6830232587719192, -1.7861324653377473, -1.8619185382913666, -1.8361681709506208, -1.9236887678933676]"
184,"[6816, 2298, 4036, 9104, 4230, 2272, 8382, 263, 4882, 3112]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014864733527767, 1.2152098595295855, 1.2976056803686402, 1.4274208917109603, 1.5112323332845805, 1.6406317766517038, 1.758411689122431, 1.8804957673944773, 2.030381760028838, 2.1525279013267613]"
185,"[7084, 8426, 4370, 3252, 9423, 3483, 3225, 6081, 8862, 919]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0923668621953175, 1.1926056017876812, 1.235479112928088, 1.2993325749342703, 1.3815018861907626, 1.386214094565693, 1.5014463406270497, 1.582557861909452, 1.6110203886447358, 1.6699852004711335]"
186,"[6066, 4125, 1676, 2306, 9847, 963, 5258, 2704, 4669, 4721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.102157898695201, 1.1964451103485054, 1.3035997147487157, 1.3260672501589417, 1.3487597296267342, 1.373994247076795, 1.3005398095705152, 1.4406361594126118, 1.4426822717293792, 1.4115015299242764]"
187,"[4395, 1143, 4786, 7990, 699, 8221, 8092, 1176, 7339, 4564]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1019844866771327, 1.204128130728946, 1.3210003751670538, 1.4375960551646914, 1.5598753488222172, 1.6552310216525188, 1.7820191660024838, 1.9591802851683964, 2.078265110323507, 2.1911019808309598]"
188,"[1187, 3845, 9550, 8208, 4785, 9507, 3773, 2937, 4124, 557]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0968381022376874, 1.2030517537436216, 1.3162426501459887, 1.4119601370338055, 1.4579627203715617, 1.5816981345866175, 1.7068539576864121, 1.8408519448688003, -1.8634727729898515, -1.938998260568463]"
189,"[6267, 4519, 5349, 4226, 3976, 6303, 3600, 2133, 679, 1313]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0751382538364784, 1.126238066570219, 1.204489583695423, 1.2679552960508367, -1.183947565555888, -1.1556680377904485, -1.2631888399299667, -1.2635779876939324, -1.1972911602833036, -1.243207794561169]"
190,"[9268, 8390, 1560, 1403, 7287, 489, 1494, 5545, 6724, 7993]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041353750193934, 1.2139376811960683, 1.3179487562770633, 1.4476325133663375, 1.5970630765400688, 1.7009201837912813, 1.8122620688587465, 1.8767174056842282, 2.0144332773306513, 2.1097153139946774]"
191,"[3564, 2957, 2198, 9875, 3598, 6310, 3248, 2764, 8184, 3464]","[1, 1, 1, -1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1001622232669486, 1.1893302879967869, 1.2794933154081298, -1.4200480477279378, -1.5518889421765516, -1.6606849681503504, 1.7501033698107844, 1.7834000852566951, 1.872924458106329, 1.8488515976627053]"
192,"[8391, 561, 2583, 3729, 3174, 5302, 6265, 772, 5822, 3928]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0922159621408074, 1.1923486376859807, 1.2851801185365541, 1.404659559157429, 1.5292883914567887, 1.6173656110946946, 1.7156935031394194, 1.7852474617500051, 1.8414495996322373, 1.5860602547813276]"
193,"[7185, 6158, 4912, 9120, 9264, 53, 7993, 5564, 5775, 9549]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.096870005775917, 1.211643924748144, 1.3170293775219413, 1.450981296426821, 1.5972596849987313, 1.6646018891894458, 1.7783456691593096, 1.8677539594520007, 1.9754117040227555, 1.9079586770075123]"
194,"[5551, 3454, 2369, 5467, 8383, 2230, 5575, 5256, 1936, 2949]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, -1.1041273793979702, -1.2149433901646332, -1.3336711912882062, -1.4324043844308563, -1.4844949984608655, -1.5826274523059127, -1.6063315341111568, -1.68720162895402, -1.5300134808236148, -1.6295494430894901]"
195,"[9749, 2362, 5165, 9713, 5037, 8295, 6061, 9948, 9012, 8381]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0988314621151014, 1.2176278902795619, 1.3342614928977452, 1.4433986259944578, 1.5729167336621033, 1.6175982954780752, 1.6967450592043731, 1.8186770201835902, 1.8875289562736883, 2.010037359256274]"
196,"[6750, 5858, 5255, 8562, 6629, 2937, 5772, 544, 3884, 2683]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0968428957573781, 1.1892835933477692, 1.2926755332463342, 1.415563319741771, 1.500193434440377, 1.635304104646304, 1.7111542941597055, 1.7916451216017553, 1.8943573498777706, 1.969365291100866]"
197,"[2712, 5588, 396, 6021, 5212, 4130, 7516, 3753, 3225, 5401]","[1, 1, 1, 1, -1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1027982212038767, 1.2058598631081345, 1.32570881162734, 1.4621258083729956, -1.587241057769524, 1.6952429346790745, 1.8560610466464316, 1.9956381583262615, 2.1816084837896974, 2.230532250148582]"
198,"[1544, 2548, 2540, 29, 7084, 6602, 5799, 1688, 1891, 2016]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021500960656085, 1.2029643971149282, 1.3202931361830583, -1.445181957749863, -1.516385008449478, -1.6198296911283092, -1.7339135855033108, -1.7875867393040052, -1.7444027790671113, -1.7772552870772744]"
199,"[1903, 9095, 3514, 8998, 2509, 8063, 1199, 5041, 5811, 4615]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.075199320264467, 1.136109318020832, 1.216564470456314, 1.3012064118054614, 1.3641101817188095, 1.4076807912540203, -1.496466953136056, -1.5761005019232879, -1.5546303729610496, -1.6725396811025253]"
200,"[2878, 2100, 8905, 4722, 2367, 7009, 3227, 4044, 1524, 4521]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.086310062690484, 1.1811990379145285, 1.2967474469779865, 1.3713532085274902, -1.4965750101792479, -1.5781818614533512, -1.6748857836799471, -1.800129114662289, -1.850580123095619, -1.9528840998339638]"
201,"[2639, 5719, 2965, 2574, 9959, 4070, 527, 9756, 9546, 7300]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021309269410322, 1.2037527252263582, 1.2903905609389974, 1.4259870194918953, 1.5370022393151757, 1.6327641380784887, 1.7445846410384545, -1.7720470876104275, -1.946266736577312, -2.052057912853429]"
202,"[873, 5375, 9119, 7453, 7844, 9295, 5073, 8005, 258, 291]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1047826939757903, 1.2040860546105656, 1.31586528851766, -1.4179085120073898, -1.5137625507615795, -1.6270841625181094, -1.6817304971255045, -1.8107040285339269, -1.8417663348951128, -1.9537563587368403]"
203,"[4533, 2725, 2868, 2575, 3236, 8603, 9516, 8792, 2916, 8555]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.098192777099081, 1.191524606591424, 1.2739538478637527, 1.3842090564477376, 1.510744567742622, 1.5247627474662107, 1.6855736124045113, 1.708372219559231, 1.7971825893340634, -1.913866707590595]"
204,"[5726, 5604, 9522, 2582, 2030, 8959, 6792, 5625, 3640, 2287]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.1021737195190164, 1.2133171028790155, 1.3114852337854872, 1.405364619811092, 1.5369798124666922, 1.6947355580669377, 1.860233246969336, 2.0366665569820057, 2.172220640329547, -2.212181122808505]"
205,"[1209, 4537, 4466, 780, 3168, 1507, 1162, 2260, 7035, 9369]","[1, 1, 1, -1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0987923867298546, 1.1919310333079014, 1.303656214089319, -1.4178817396906673, -1.5136710642114464, -1.5839476983749794, 1.6392114659848978, 1.6937419866608903, 1.6911186037582322, 1.8267135202664533]"
