run,indices,signs,weights,results
402,"[7295, 1840, 5164, 7594, 3273, 2939, 3155, 377, 146, 1660]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.079030309497813, 1.1585460187510486, 1.2350932968570736, 1.3174477166018421, 1.397688767385923, -1.4779663428009475, -1.5118497479126403, -1.5513360627730404, -1.562852552553608, -1.6324991991061006]"
403,"[156, 550, 2352, 6022, 1797, 4572, 3473, 3113, 1155, 3238]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0801289155741598, 1.1648207795365986, 1.2480516470248282, 1.3351089029845291, 1.4204624583302448, 1.497370766125596, 1.5957397698176572, 1.679449570799285, 1.7636112995878583, 1.8919606707963526]"
404,"[3356, 4380, 3581, 3421, 3674, 4185, 1654, 1336, 7607, 4261]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0782275567094237, -1.1605872706537768, -1.2472860320396952, -1.3146771054764876, -1.3805202711725413, -1.4405453376389363, -1.4982879793087691, -1.5985009911221493, -1.6974678959362663, -1.8220131176437648]"
405,"[2093, 842, 312, 4120, 3695, 5088, 7274, 3417, 256, 117]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0748538252438542, 1.154373459479558, 1.2356804869815297, 1.3202698141976739, 1.4108188508893276, 1.4880838740127018, 1.563214791924854, 1.6054128423332434, 1.6793550437910825, 1.7495347861644512]"
406,"[4864, 4547, 4461, 8215, 2954, 7947, 5093, 2267, 4691, 1540]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0790821545412905, -1.161147513427066, -1.2461359425050318, -1.3321860265564358, -1.409474608618005, -1.467929643244265, -1.523563824133355, -1.5358316851606155, -1.5326615776957015, -1.510719578617206]"
407,"[3340, 7380, 7485, 2334, 6334, 1788, 7311, 1371, 4484, 4054]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0793082953951125, 1.161426823043678, 1.249714935511013, 1.3389292472823393, 1.4274279130033254, 1.5119520803660593, 1.5580147547255592, 1.609485235724936, -1.6691616034573091, -1.752490090869531]"
408,"[4015, 4235, 584, 728, 2979, 2832, 2295, 1124, 3499, 2371]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0783680987640831, 1.163077233418321, 1.2481844520577914, 1.334150618954794, -1.412336009414261, -1.4971342544581105, -1.5383774380385733, -1.598080179964506, -1.676132510227756, -1.7488900820082962]"
409,"[7972, 3548, 2345, 7877, 7492, 5064, 697, 7997, 7752, 679]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077941614776588, 1.1572565778652666, 1.2385000704834495, 1.320812285226197, 1.3996856723516622, 1.4920225897109667, 1.5570769178097754, 1.6361494488808406, 1.7139978194363736, 1.8075450786899803]"
410,"[1894, 4766, 4759, 6870, 4669, 7204, 1993, 480, 3821, 189]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.080076590282011, 1.1641109754383396, 1.247712577172668, 1.3284617681582205, 1.4132503387012858, 1.4781752267992239, 1.536076495031143, 1.5941761319608816, 1.627016150566966, 1.7418742512795118]"
411,"[6817, 9, 1664, 7551, 1224, 2960, 2006, 6, 7893, 8008]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0753105754582082, 1.1538863695457737, 1.2353786211033633, 1.320594427267297, 1.4117571965880003, 1.5142123263504075, 1.5930889694495638, 1.6959360519570998, 1.7704837597686889, 1.8085049939241966]"
412,"[5687, 5357, 1858, 6460, 3518, 7752, 6883, 7988, 4861, 684]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.063751044448618, 1.1393526982823023, 1.2098771354032745, 1.2895384412142163, 1.372828016978794, 1.454580997964433, 1.5384670259766997, 1.6238840783139676, 1.7345596176249862, 1.832344608907785]"
413,"[2832, 1385, 7366, 2438, 4184, 7634, 5957, 7362, 1417, 2382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078456582120777, 1.1617377064920091, 1.2473966452795993, 1.3299505001576652, 1.4137530207657354, 1.4747823682446501, 1.5275017384897889, 1.576664600474492, 1.6107938087149933, 1.6656079863202717]"
414,"[8178, 876, 7417, 5927, 1070, 5092, 609, 5004, 2915, 2552]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0774149501514012, 1.160409229021012, 1.2506857351626894, -1.3342962053371192, -1.416075394047262, -1.4773532483037188, -1.5487480841471148, -1.6221437601282493, -1.7143405206635276, -1.8729236515877812]"
415,"[7489, 2698, 2087, 1509, 1263, 6261, 3943, 5046, 8024, 1900]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.076793665476544, 1.157729733000666, 1.2375172099292417, 1.3171692758736067, 1.3934693915967964, 1.485999189090718, 1.5832405895050654, 1.6888020745020853, 1.785030532263645, 1.8072827337519426]"
416,"[7004, 2166, 6492, 8168, 1759, 4567, 7547, 3529, 3660, 7393]","[1, -1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0786537478826985, -1.1613683808735207, -1.2416636230815379, 1.3198867564987455, 1.3974585098964827, 1.4776702980554435, 1.5673984680036717, 1.6666796958161028, 1.776796305763187, 1.8706654414712065]"
417,"[3340, 726, 1528, 6285, 6180, 5394, 899, 499, 449, 6658]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0793082953951125, 1.162003642327081, 1.2475267473455276, 1.3315600235901155, 1.409840436594494, 1.4830499937076755, -1.5507873584417355, -1.5955390253131057, -1.4748983414680443, -1.3782164995073185]"
418,"[4031, 4986, 4102, 5187, 3845, 3598, 2526, 2161, 7597, 4004]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079495915252215, 1.1625021510730582, 1.245153811377471, 1.3333669641931791, 1.415089193161364, 1.477071911739202, 1.5487820132560661, 1.6335022771524994, 1.7480925966902874, 1.8679408507424418]"
419,"[3767, 6773, 6167, 4329, 2455, 1963, 253, 531, 35, 2062]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0792766318206908, 1.1617357093583747, 1.2441016444140716, 1.3266985562894824, 1.4088033387238528, 1.4969871229382792, 1.5389951291905992, 1.6089629288992622, 1.6792929378274655, 1.7939340909001733]"
420,"[4207, 2273, 6796, 2929, 4264, 7471, 6613, 5742, 2127, 2004]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.075630391463142, 1.159374204652175, 1.2450592983574473, 1.3277006653284487, 1.4155293007118395, 1.517302701136481, 1.6106767852798498, 1.7051848046418991, 1.809311201718283, 1.8667837522452018]"
421,"[895, 2996, 7354, 7244, 734, 4141, 723, 5093, 4800, 6254]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.076672860728636, 1.1591911699002944, 1.2433094406676453, -1.3262816480466675, -1.413835083456592, -1.5005865806462344, -1.587084686637303, -1.6747668305449068, -1.732240787252536, -1.7171787450761697]"
422,"[1381, 3859, 1973, 6785, 6567, 7305, 6670, 1346, 3893, 5793]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0763564589206949, 1.1527571484969832, 1.2363987614359684, 1.3245312032400796, 1.4017905678801017, 1.4772379767756116, 1.4955289029590435, 1.5258454218236854, 1.549655160248648, 1.5982342740639712]"
423,"[4378, 1912, 4567, 4867, 3905, 3438, 4240, 4301, 6706, 7090]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.075253924802478, 1.1531535857603512, 1.2383490420412615, 1.3246246992543973, 1.4076052704513078, 1.5115983798271946, 1.5992557662237805, 1.7144549233302184, 1.82033344227105, 1.8970253312199636]"
424,"[1031, 3882, 770, 3980, 1605, 653, 468, 1598, 6055, 3512]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785188589650465, 1.1626094417675383, 1.2427156306360423, 1.3193312725473056, 1.3916901773913406, 1.4547373020451992, 1.5110528892593285, 1.5570086453357659, 1.6361922311110668, 1.8052958940664168]"
425,"[4384, 1867, 6331, 5991, 595, 2860, 131, 2047, 5222, 7519]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078185337608086, 1.1575454019481084, 1.237870449068322, 1.3132375112314683, 1.3927071019744888, 1.4638865922127902, 1.5638704594183104, 1.6560072653134992, 1.7555152421863007, 1.803488914730627]"
426,"[232, 1532, 3440, 1919, 2273, 5493, 259, 3530, 1443, 5386]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0782348956275822, 1.1566151690194146, 1.2473873973965022, 1.3279392028077162, 1.4118266742884003, 1.4857196921634976, 1.5207689344012882, 1.6003401889217055, 1.6978161681750032, 1.8563239244068355]"
427,"[4696, 3088, 5159, 2571, 713, 2537, 6571, 6210, 6255, 2717]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0776743192936122, 1.1625452098909685, 1.2457923163410551, -1.3247464727231526, -1.400426890224844, -1.463076075669807, -1.536296319183594, -1.6423146162391187, -1.7358830960556244, -1.820637502309111]"
428,"[7244, 417, 7744, 2194, 2515, 8226, 300, 4163, 1882, 7160]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0781602367725545, -1.1622639346908574, -1.2447150787683767, -1.323788841251511, -1.4067938797986719, -1.4917599764711955, -1.552738350288123, -1.59434222858733, -1.6491573567637363, -1.6982708996266522]"
429,"[6809, 1482, 5225, 1983, 93, 3883, 3766, 3914, 7660, 7562]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0736097002568277, 1.147277992497811, 1.228115970181089, 1.3125518754625634, 1.394148970021628, 1.4895504243678757, 1.5925382879282834, 1.6803274631572236, 1.7302184958416562, 1.8457439314855593]"
430,"[7994, 3313, 6706, 4260, 1259, 3898, 1698, 6562, 643, 1606]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0758357176454172, 1.1584455140158572, 1.2287777710133587, -1.3212937880864135, -1.4107516146637185, -1.4732051489788873, -1.5045235503334, -1.5362784783650976, -1.4743041536465933, -1.446926438673129]"
431,"[1059, 5904, 6624, 3316, 5629, 6042, 6086, 308, 4265, 2800]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0784981314810815, 1.160305699112026, 1.2494159496244968, 1.3367153715973683, 1.4260547219209203, 1.5015185044217205, 1.5713122159638098, 1.6504730609899523, -1.6838629319155065, -1.7333195333003844]"
432,"[4082, 514, 5413, 469, 1728, 3649, 4607, 1526, 6219, 6574]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780823031533369, 1.1586217527457032, 1.2429978608885472, 1.328840363941273, 1.425612779243101, 1.527188816567417, 1.6325405700804076, 1.7011098533627709, 1.7180473811832342, 1.71890855968097]"
433,"[4946, 231, 2234, 7144, 7493, 5312, 1540, 3360, 7474, 7814]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0733806884986086, 1.1502726087980981, 1.2296748806351987, 1.291417560958439, 1.3624831901002357, 1.4204469116730016, 1.482917239072099, 1.5591067678122466, 1.6820421973232376, 1.7604480435985412]"
434,"[1869, 4237, 7491, 528, 2849, 6674, 3941, 211, 2579, 2869]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0782590256356983, 1.157417150609891, 1.2475676442470054, 1.3377892963414328, 1.4302653648307229, 1.5226465879580247, 1.6130556009987995, -1.733670959046126, -1.8636436591148877, -1.9183559818699878]"
435,"[3670, 7377, 7522, 1650, 5639, 7002, 4327, 67, 5149, 5491]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778509822028606, 1.1551828713646533, 1.2286171253903204, 1.3035105563717764, 1.3630879283843504, 1.4295614225429178, 1.5038554715550425, 1.6226945340837877, 1.730323801861091, 1.8258119045064227]"
436,"[5076, 5596, 6426, 2389, 317, 902, 3525, 3892, 4660, 2821]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0783960893838025, 1.1569272683354734, 1.236916696762152, 1.3219985499128706, 1.3990497121315462, 1.4383721730413417, 1.494334818256698, -1.5680920770596047, -1.6500167640112755, -1.706586712655218]"
437,"[3670, 2189, 1145, 2065, 5489, 6372, 7023, 5203, 761, 2473]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778509822028606, 1.1616523043211493, 1.246373052767105, 1.3347946935451755, 1.4248381768003324, 1.5317233524589757, 1.6294014683894174, 1.7227080959934165, 1.8400814778619472, 1.9617025961282322]"
438,"[7412, 3490, 5654, 2197, 7926, 7656, 6530, 5895, 8220, 2236]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0796163700047992, 1.1586473005335993, 1.2230689169663533, 1.312762582267046, 1.4031230012959333, 1.486461746627119, 1.5690778506068916, 1.6272767148843834, 1.711596182184714, 1.7965286248753292]"
439,"[4433, 80, 1860, 7602, 3836, 894, 5700, 1471, 7977, 1263]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0773184554880766, -1.1606367850597714, -1.2453491207878333, -1.335514699323046, -1.4143285576699776, -1.4826896250371957, -1.5434454815233014, -1.6021649753053528, -1.6477658076856576, -1.7293560093191973]"
440,"[4665, 2429, 4323, 1456, 4604, 7458, 3155, 919, 259, 6271]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0785931555986488, -1.1623737981566933, -1.2461555968777533, -1.3259904764617347, -1.40735339957895, -1.4749988621683048, -1.478998100640545, -1.5258658773681761, -1.5176116889882743, -1.5632888640694227]"
441,"[1295, 2, 585, 5977, 1370, 6634, 4836, 7499, 4667, 1853]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0792248279122192, 1.1608338892721668, 1.2517564747352559, 1.3440769209075283, 1.432349404811538, 1.525635823300009, 1.596155694927852, 1.6660619313128044, 1.7237144105112179, 1.8097755663710757]"
442,"[5989, 1692, 2957, 325, 4214, 6224, 1803, 8207, 8107, 4616]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0781824011393613, 1.1571059477331467, 1.2417246807041333, 1.3157900440733907, 1.379664307289329, 1.451330199685851, 1.515907968605892, 1.5902523663756498, 1.6761024947681697, 1.7730271219897091]"
443,"[600, 5958, 7643, 6136, 6913, 6373, 3384, 4328, 4956, 2515]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0772930204962539, 1.1613541577314535, 1.248212667667263, 1.3382316327190498, 1.4247844454116698, 1.5128788832763367, 1.587088762600645, 1.6591797178634944, 1.6957623271206839, 1.7638611972506062]"
444,"[3129, 7513, 4872, 1291, 6539, 6263, 3383, 4700, 5439, 3724]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079180437696939, 1.1588010313389756, 1.238140162414494, 1.3156723049326549, 1.4003189262073283, 1.4937901269547724, 1.6021362157953936, 1.7076207889923385, 1.8220793159629178, 1.913566415994873]"
445,"[2870, 3731, 7050, 2470, 2692, 7092, 2155, 3974, 3202, 6892]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0789128264536705, 1.1610735908693384, 1.2453712995013944, 1.332487708065577, 1.4111564311541933, 1.4694761794578906, 1.524479091778154, 1.5827770660483744, 1.7104384843754823, 1.788769414275207]"
446,"[2701, 7269, 6705, 1722, 7788, 363, 3250, 8156, 5056, 7019]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0794579136650073, 1.162773093011052, 1.2466999573146318, 1.3235006821255744, 1.3924655987052583, 1.4402549503560873, 1.4862501804057007, 1.5132723378135275, 1.5500755317228103, 1.6254223340770202]"
447,"[1885, 88, 4648, 3138, 6041, 1151, 496, 663, 4758, 8035]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.074616106766104, 1.1574207875710245, 1.2395540912473737, 1.3135395907917569, 1.3921631041934073, 1.4740933972093755, 1.5649584156497287, 1.6718532551849685, 1.7505207742484632, 1.8081132110072338]"
448,"[2259, 3742, 3070, 4978, 5583, 2162, 5112, 5884, 4541, 2397]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079338077798195, 1.1589314960046413, 1.2460858168602598, 1.3314582387787126, 1.4183512995401093, 1.5012945120427734, 1.5999337789048884, 1.695779260951054, 1.7792130185585326, 1.8834918302466133]"
449,"[5893, 700, 5946, 2424, 678, 4104, 5666, 5894, 1280, 5048]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.076488205455916, 1.156361864889916, 1.2348004828385497, 1.3171374195023136, 1.4073531309129403, 1.489470099066898, 1.5736481693684476, 1.6260579703367257, 1.6783709679299814, 1.781230607012257]"
450,"[1180, 3268, 4173, 4286, 1071, 4957, 2367, 6010, 6621, 7745]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0776310824257636, 1.1591191667891283, 1.2446503534951028, 1.3261032690162557, 1.3941378616611497, 1.4886363932376514, 1.5599885031651781, 1.5773906802633615, 1.6781360623947144, 1.7844416435436903]"
451,"[1142, 6115, 4580, 3911, 6081, 1214, 6021, 1610, 7679, 3815]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0657574211382603, 1.1591361289141382, 1.2435603206570094, 1.330486251478148, 1.405448493700927, 1.452591119502083, 1.497033362283812, 1.5095032602654568, 1.5295934217843368, 1.5268671324206995]"
