run,indices,signs,weights,results
627,"[6753, 1703, 2830, 4552, 1017, 7832, 6, 6300, 4516, 2585]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783038653323465, 1.1606733037556534, 1.2480349990916753, 1.3375174917608905, 1.423940509859869, 1.5072830386757787, 1.5993540690672694, 1.677959482184373, 1.736499728192957, 1.8311633289194253]"
628,"[6752, 4956, 7474, 2064, 419, 813, 3867, 5551, 3346, 8028]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0788333984140324, -1.1638386807683365, -1.2509393882100635, -1.3427807538428065, -1.4371594366004725, -1.5302774521444438, -1.6282145414173839, -1.7000985458525852, -1.805197868096522, -1.8615861235807616]"
629,"[1564, 2056, 7089, 4251, 2684, 2796, 809, 5764, 613, 1993]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0779503005429552, 1.1552863183085402, 1.2397843710487904, 1.327946737950306, 1.4121266955500416, 1.492905746112667, 1.5372160185314214, 1.5855240778737505, 1.6579888948754413, 1.6847464949390323]"
630,"[5631, 2839, 2179, 3000, 4522, 5052, 5105, 237, 385, 2771]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0784770587522685, 1.1593691280046112, 1.238319734031845, 1.3271606384803138, 1.4112741992844091, 1.4820908015884489, 1.5374692364884226, 1.594867700924921, 1.6357508861632366, 1.6665626033031604]"
631,"[902, 1992, 3146, 7553, 1366, 3955, 7163, 3574, 2911, 3202]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0764773090522284, 1.1605245772745643, 1.2442138160518386, 1.3277689987292938, 1.4110876548462796, 1.4815045302480352, 1.5710172691489874, 1.6499840306340658, 1.7092550524127186, 1.8613907660597433]"
632,"[6817, 2525, 3445, 2222, 7045, 2071, 2403, 7833, 2062, 2052]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0753105754582382, 1.156899306427014, 1.2435270058533605, 1.3350611710444036, 1.432227666801361, 1.5347998046686184, 1.6312402103156138, 1.7150149500669702, 1.8396099233872456, 1.9168769352982673]"
633,"[8196, 5785, 4904, 4855, 6803, 7576, 6937, 4842, 4737, 5574]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0767044296109005, -1.1507764880751723, -1.2324163734661218, -1.320731413605893, -1.4161855485109491, -1.5108611058969017, -1.596849366474118, -1.6655516431134543, -1.7136206835446657, -1.8156053672839083]"
634,"[2372, 319, 4860, 7283, 4, 6862, 6521, 5874, 6487, 2260]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077164044036589, 1.1605138707852833, 1.2430688095150224, 1.3254609624506823, 1.402866357719123, 1.5002263768387476, 1.595044204482812, 1.680499100473333, 1.7649532078339336, 1.8404834859883703]"
635,"[7715, 2066, 5496, 5817, 4331, 5093, 222, 8234, 5718, 2088]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0795876423365363, 1.1600757813148939, 1.2401439349412542, 1.3274365143790288, 1.4126508896169245, 1.5025870753852892, 1.5906110735188694, 1.6634680984620351, 1.7348373527831864, 1.8038924224285147]"
636,"[6063, 6248, 4041, 4705, 4442, 8227, 3169, 1435, 4156, 1644]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0797932567173731, 1.1627034687445001, 1.2444496004275514, 1.3209556398789697, 1.4001961042563285, 1.4889251555320846, 1.5839323085306085, -1.677840068243204, -1.7672565723902678, -1.8531407206962247]"
637,"[2501, 1584, 2704, 2741, 1031, 955, 388, 4265, 6337, 4664]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0797879770852483, 1.1607760487382555, 1.2373174493410508, 1.320487916229842, 1.4106039394512144, 1.5069936273359739, 1.5962069163412955, -1.6485681240154229, -1.718797346921123, -1.804495048904434]"
638,"[6593, 5074, 5770, 7511, 5676, 3198, 6170, 4283, 2792, 3431]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0750408246934755, 1.1579408441247065, 1.2436664427324093, 1.3248081739129567, 1.3947529534474359, 1.4700222025225256, 1.5390106936992622, 1.6342498749013745, 1.7522232695500861, 1.8739425381329846]"
639,"[4483, 717, 7615, 3421, 6423, 7708, 5657, 1831, 5835, 1488]","[1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, -1.7368435002320355, -1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079527849038403, 1.1632355511982053, 1.2424622943590682, 1.3366948875515505, 1.427133724583801, 1.5033062910651345, -1.5764845729192032, -1.6624781185142408, 0.2577152212003979, 0.20694769825412104]"
640,"[881, 2011, 690, 1307, 5323, 4847, 4238, 7292, 4598, 4481]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780231826148017, 1.1586650609074995, 1.2238622387645715, 1.3050306391952378, 1.3883978283891774, 1.4724511236120241, 1.5182627283626544, 1.5725074530388636, 1.648737149998182, 1.7231125619581025]"
641,"[5006, 7941, 8199, 4677, 5579, 3272, 7083, 4549, 2816, 6131]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0775733835920513, 1.1551462495561726, 1.2286298124451065, 1.3136165272052163, 1.4006575621497594, 1.4994037402883147, 1.5853955043944787, 1.6800268237317273, 1.7671794202688544, 1.8630908765011307]"
642,"[4560, 5724, 568, 1416, 6641, 3174, 3094, 7424, 7672, 4418]","[1, 1, 1, 1, 1, 1, 1, -1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, 2.200469068654355]","[1, 1.0696483120941607, 1.154175318758893, 1.234477903826416, 1.3236314484938647, 1.4119459317459886, 1.4851964897963306, 1.5615855816492252, -1.6285713755997493, -1.681869306915623, 1.723191610663857]"
643,"[1225, 6287, 4428, 5358, 1365, 255, 5631, 3672, 360, 1080]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0750639550013343, 1.1617076811640223, 1.2463340833620886, 1.3378671494164989, 1.4315259348827805, 1.5273056128724087, 1.598922254938563, 1.6456945075092053, 1.687195965172931, 1.7305476290218464]"
644,"[2064, 4450, 522, 3304, 2332, 2150, 2309, 6515, 6047, 6454]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0784719911280276, 1.1602744086234789, 1.2390033046360596, 1.3178472737132245, 1.402552888257841, 1.4823947066586618, 1.565856467536459, 1.5944180384329776, 1.7014441567447607, 1.7676444087920997]"
645,"[1935, 2412, 4859, 1462, 6862, 6276, 1292, 7460, 1295, 4271]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077953037004464, 1.160365726709498, 1.2445245017191013, 1.3348962978656398, 1.4274298120012614, 1.5137936933104987, 1.5874966378896467, 1.6730103120836646, 1.7337357830539601, 1.8046617687426536]"
646,"[5408, 1659, 4640, 3193, 5580, 785, 3952, 4280, 1218, 3650]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0779575099187826, 1.1582211891685827, 1.248382609621513, 1.3258351361339702, 1.4100113402073935, 1.470750059598124, 1.5206025210400238, 1.575097538092596, 1.6554633976001722, 1.8322150290400987]"
647,"[4773, 6189, 6889, 555, 4596, 1928, 6416, 5173, 1231, 1293]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0755032386446897, 1.1628383729730454, 1.249544461768082, 1.331968477832347, 1.4140171939539337, 1.4838496588419428, 1.5563264846605185, 1.5820321203858754, 1.6358060518679391, 1.7690755711228023]"
648,"[3768, 2072, 2420, 4429, 697, 6829, 985, 1420, 3796, 1327]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0788683961155425, 1.1613379672931905, 1.2468929922424206, 1.3331869888492558, 1.4079865862179262, 1.4871482395352804, 1.574225294331336, 1.650616859005569, 1.6963018323928543, 1.8119986948839628]"
649,"[5825, 1001, 2763, 2183, 4652, 1553, 453, 6838, 607, 8227]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0768643637015824, 1.155322085258182, 1.2380551920979488, 1.3109686500749673, 1.387394674740793, 1.4615937963472492, 1.547805097016258, 1.6738738409617109, 1.7841953903791838, 1.9118346610922117]"
650,"[2378, 5282, 994, 5471, 7551, 1552, 1788, 6660, 1546, 5493]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785403353073557, 1.1621997730115854, 1.249379857936777, 1.3325681685689652, 1.4189987227318874, 1.5022142471115785, 1.5989495414405552, 1.695841594021334, 1.8236302002364009, 2.001165536663091]"
651,"[7067, 6341, 6890, 172, 7668, 5940, 4849, 7185, 464, 2508]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0784415999337107, 1.1618569994288914, 1.2421446800511364, 1.331725809080918, 1.4110486382030982, 1.4770752026144858, 1.5501423014068665, 1.5569367628612458, 1.587414208921425, 1.743782530331848]"
652,"[5603, 4560, 4658, 1288, 365, 4233, 6989, 7677, 3294, 2306]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0754451059464352, 1.1392538945431516, 1.2329150429099167, 1.3119393922051046, 1.3993717016883636, 1.489361110624914, 1.5873376627391043, 1.6584830316412578, 1.717119050991424, 1.7900865729336852]"
653,"[914, 6483, 978, 1728, 2940, 1117, 5252, 7974, 3884, 7757]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0683147369935122, 1.1402670272146596, 1.228651113006795, 1.3133542579432884, 1.3923767490823218, 1.464093232076185, 1.5453998872777368, 1.6149954949266425, 1.696187672676382, 1.7574350231815166]"
654,"[4340, 5881, 3290, 88, 4983, 7770, 624, 7845, 5433, 7559]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778160006407977, 1.1470860891314145, 1.2267625907586122, 1.308851714319721, 1.3815202148408736, 1.4354626813225888, 1.5147541749954019, 1.5733507314708675, 1.687346101260682, 1.7846636002183234]"
655,"[530, 6566, 5277, 1271, 712, 828, 4714, 6609, 326, 6073]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.074626149070867, 1.1617137987349087, 1.247320960233161, 1.3293885407642125, 1.4069795547945436, 1.477857911141754, 1.5286748297059305, 1.6341004876547645, 1.6930264496292897, 1.7830245092597017]"
656,"[2409, 695, 5524, 1723, 2461, 8009, 3517, 1479, 99, 1897]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -0.004439749858144132, -0.008836558854344766, -0.02902791488746809, -0.09808774692462006, -0.22972345072921438, -0.3953935753323499, -0.6216493368154263, -0.8370536225848105, -1.0532228121483032, -1.248460763363147]"
657,"[590, 2812, 2600, 3067, 3708, 6805, 7890, 1523, 8091, 6622]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0764290684224862, 1.1539326063475666, 1.238720059228456, 1.3209126924766683, 1.409676972491645, 1.4880746934223568, 1.5601801096961567, 1.6165451625157727, 1.717228023593502, 1.783659873069988]"
658,"[2669, 2822, 1299, 1882, 1590, 1599, 6658, 4393, 3658, 2043]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078454907260176, 1.159010102177464, 1.2425166097896547, 1.3295991864935608, 1.4133467647671605, 1.4888500428321316, 1.5706107891605534, 1.6729000122097095, 1.78342226963586, 1.8955276766381055]"
659,"[66, 4092, 6104, 8249, 4199, 6831, 5272, 4775, 4639, 5069]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0797118680931936, -1.1630793912422008, -1.246812720636309, -1.3270796365461357, -1.3839862380634749, -1.4447911133657325, -1.4979931662414991, -1.5792066938844271, -1.6519006517182109, -1.6913356490326554]"
660,"[7754, 4768, 2651, 1941, 6441, 7204, 7726, 2993, 5615, 3723]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0795233372125668, 1.157262490155348, 1.2361479162537927, 1.300568391037645, 1.3645952215807569, 1.4261324034742657, 1.4665707372150172, 1.50638918741133, 1.589339881313318, 1.66906916936277]"
661,"[2389, 2087, 5151, 2368, 4455, 2060, 3858, 987, 91, 1245]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780839570165939, 1.1612480570753152, 1.2468972806471885, 1.3235399471172136, 1.4186334801304556, 1.4882157722147231, 1.59247203565604, 1.677946909577984, 1.731256671009457, 1.8159797854388704]"
662,"[1987, 6772, 5955, 5142, 392, 581, 4931, 6378, 7498, 5209]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778762379034035, 1.1600122837786686, 1.244653155668189, 1.3328679701330441, 1.4226260601651302, 1.5105647724412181, 1.606512287038075, 1.6855725293287926, 1.726021825943647, 1.749662028124292]"
663,"[7908, 7103, 5670, 365, 6251, 837, 915, 1183, 7833, 1947]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0764796485094128, 1.1529742423440776, 1.2357191352234114, 1.319021994428563, 1.4017715157653614, 1.4791488415932676, 1.5489874313488206, 1.641042300327799, 1.7043965610836909, 1.8144314871530203]"
664,"[6406, 1392, 7649, 2524, 3379, 2644, 298, 1128, 3617, 1956]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0762030085609324, 1.1571939750712916, 1.2423188099841278, 1.3163941303684852, 1.3699762382382128, 1.4388328088583184, 1.4964119503421967, 1.6194805421536682, 1.7051759910755655, 1.7799527645584292]"
665,"[3567, 3583, 5380, 1409, 7294, 2170, 4162, 3252, 7169, 1840]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785211191545023, 1.1603649604311894, 1.2428096411603875, 1.3247186592658375, 1.4097912532715837, 1.497828370998146, 1.5712964056974605, 1.6519053630198277, 1.7477554155048873, 1.8658452924422708]"
666,"[845, 3214, 6115, 7322, 2375, 1679, 2333, 6412, 3581, 7393]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0719980015433883, 1.1521065751643462, 1.2125009652869996, 1.2782435195735058, 1.3450682254621742, 1.397933355371525, 1.4686840000274448, 1.5345775096937124, 1.6303663528324575, 1.6916505895562717]"
667,"[6101, 1131, 619, 2920, 275, 639, 7875, 6730, 6893, 5960]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0793482966448995, -1.1598303661062386, -1.237696489739963, -1.3203380120994401, -1.3961456616046466, -1.4770257005903709, -1.5547213752013145, -1.6437982740721204, -1.7604371695934653, -1.8082151916374916]"
668,"[2816, 7964, 5519, 3440, 6670, 2721, 3541, 2257, 1419, 3454]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077332108605286, 1.162110133719376, 1.2441138745189213, 1.3277026186026262, 1.400127971744568, 1.468786627437034, 1.5467236437328564, 1.6193412730550554, 1.6619497214286143, 1.7544082996679287]"
669,"[265, 7851, 4165, 8232, 5288, 5634, 3969, 5086, 5644, 5624]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0780711931437814, 1.1559543650115276, 1.2283816632320506, 1.3090937420803541, 1.3889424136683255, 1.4658178083212465, 1.5610388705545903, 1.6561319528687202, 1.736250956572106, 1.8492618539049717]"
670,"[7160, 5651, 6160, 7003, 4623, 5222, 7660, 3952, 5472, 5516]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0772536995331459, 1.1566728084960265, 1.235894434619772, 1.3220830045089762, 1.3905080848422506, 1.473379614673449, 1.52612917712385, 1.5863460629114685, 1.6252775657241973, 1.7402930123879246]"
671,"[7738, 7071, 2301, 5874, 1037, 5113, 3702, 3121, 8100, 5694]","[1, 1, -1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, 2.200469068654355]","[1, 1.0754388297000486, 1.1560026946168918, -1.2408158978238204, -1.3272762522922785, -1.4188997781236095, -1.509918105675315, -1.5723185046111103, -1.588691237683111, -1.5914336409844898, 1.6353831405412214]"
672,"[3039, 6203, 6796, 6883, 2511, 7247, 6317, 5065, 2723, 7318]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.078317364754547, -1.1627244852334895, -1.2500524524132324, -1.3393967128245412, -1.4234160216170675, -1.503224320104861, -1.5922814364675766, -1.6731229273445867, -1.7832055922244083, -1.9208541391738603]"
673,"[4249, 668, 532, 3915, 2317, 2014, 5594, 7268, 2692, 5354]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079035723884919, 1.1610885715283277, 1.2462448832931101, 1.3260118266477647, 1.4039828110698596, 1.4827181628976582, 1.5895513512369874, 1.6788852623664061, 1.7822294573920139, 1.8750078066845648]"
674,"[884, 2557, 3754, 3776, 1508, 3785, 4112, 3248, 4378, 3413]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079022308473203, 1.1611106736875791, 1.2470463279111907, 1.334923783925369, 1.425172452060017, 1.520466238264656, 1.602799912084209, 1.6672400582623839, 1.6915315668421376, 1.7493381468870042]"
675,"[3551, 2980, 5090, 7796, 6490, 6956, 6084, 7554, 987, 2119]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0746464979586898, 1.1611068537450313, 1.2324991558228076, 1.3289946829705648, 1.4023958857626069, 1.4848147640745437, 1.57880864743524, 1.6741591110442573, 1.747960059616846, 1.8009766624392491]"
676,"[7987, 2571, 4121, 1600, 7477, 3987, 1267, 5492, 4291, 631]","[1, -1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, 2.200469068654355]","[1, 1.0771487830122157, -1.157840000957545, -1.2470651195898277, -1.3393711914214708, -1.4318240518653012, -1.5307132053041042, -1.597567392293213, -1.64660143690611, -1.6902058604730283, 1.7819585342802002]"
